subject,scenario,gesture_sequence,gesture_type,gesture_name,start_frame,end_frame,num_frames,duration_seconds,fps,video_length_frames
subject_7,scenario_i_s,gesture_11,11,Screenshot,200,239,40,2.0,20.0,405
subject_7,scenario_i_s,gesture_11,11,Screenshot,311,355,45,2.25,20.0,405
subject_7,scenario_i_s,gesture_12,12,Thumb Up,1,405,405,20.25,20.0,405
subject_7,scenario_i_s,gesture_13,13,Clap,1,405,405,20.25,20.0,405
subject_7,scenario_i_s,gesture_2,2,Swipe Right,40,55,16,0.8,20.0,405
subject_7,scenario_i_s,gesture_2,2,Swipe Right,128,145,18,0.9,20.0,405
subject_7,scenario_i_s,gesture_2,2,Swipe Right,208,229,22,1.1,20.0,405
subject_7,scenario_i_s,gesture_2,2,Swipe Right,298,319,22,1.1,20.0,405
subject_7,scenario_i_s,gesture_2,2,Swipe Right,387,404,18,0.9,20.0,405
subject_7,scenario_i_s,gesture_3,3,Swipe Up,55,79,25,1.25,20.0,405
subject_7,scenario_i_s,gesture_3,3,Swipe Up,137,153,17,0.85,20.0,405
subject_7,scenario_i_s,gesture_3,3,Swipe Up,215,225,11,0.55,20.0,405
subject_7,scenario_i_s,gesture_3,3,Swipe Up,296,310,15,0.75,20.0,405
subject_7,scenario_i_s,gesture_3,3,Swipe Up,383,397,15,0.75,20.0,405
subject_7,scenario_i_s,gesture_4,4,Swipe Down,62,78,17,0.85,20.0,405
subject_7,scenario_i_s,gesture_4,4,Swipe Down,143,157,15,0.75,20.0,405
subject_7,scenario_i_s,gesture_4,4,Swipe Down,218,230,13,0.65,20.0,405
subject_7,scenario_i_s,gesture_4,4,Swipe Down,295,310,16,0.8,20.0,405
subject_7,scenario_i_s,gesture_4,4,Swipe Down,374,392,19,0.95,20.0,405
subject_7,scenario_i_s,gesture_5,5,Zoom In,25,42,18,0.9,20.0,405
subject_7,scenario_i_s,gesture_5,5,Zoom In,103,128,26,1.3,20.0,405
subject_7,scenario_i_s,gesture_5,5,Zoom In,168,172,5,0.25,20.0,405
subject_7,scenario_i_s,gesture_5,5,Zoom In,174,202,29,1.45,20.0,405
subject_7,scenario_i_s,gesture_5,5,Zoom In,255,282,28,1.4,20.0,405
subject_7,scenario_i_s,gesture_5,5,Zoom In,358,383,26,1.3,20.0,405
subject_7,scenario_i_s,gesture_6,6,Zoom Out,59,82,24,1.2,20.0,405
subject_7,scenario_i_s,gesture_6,6,Zoom Out,173,199,27,1.35,20.0,405
subject_7,scenario_i_s,gesture_6,6,Zoom Out,281,309,29,1.45,20.0,405
subject_7,scenario_i_s,gesture_6,6,Zoom Out,390,405,16,0.8,20.0,405
subject_7,scenario_i_s,gesture_7,7,Select,42,53,12,0.6,20.0,405
subject_7,scenario_i_s,gesture_7,7,Select,136,150,15,0.75,20.0,405
subject_7,scenario_i_s,gesture_7,7,Select,221,235,15,0.75,20.0,405
subject_7,scenario_i_s,gesture_7,7,Select,316,331,16,0.8,20.0,405
subject_7,scenario_i_s,gesture_8,8,Double Tap,55,69,15,0.75,20.0,405
subject_7,scenario_i_s,gesture_8,8,Double Tap,152,170,19,0.95,20.0,405
subject_7,scenario_i_s,gesture_8,8,Double Tap,250,266,17,0.85,20.0,405
subject_7,scenario_i_s,gesture_8,8,Double Tap,343,367,25,1.25,20.0,405
subject_7,scenario_i_s,gesture_9,9,Rotate CW,25,39,15,0.75,20.0,405
subject_7,scenario_i_s,gesture_9,9,Rotate CW,101,118,18,0.9,20.0,405
subject_7,scenario_i_s,gesture_9,9,Rotate CW,182,208,27,1.35,20.0,405
subject_7,scenario_i_s,gesture_9,9,Rotate CW,268,287,20,1.0,20.0,405
subject_7,scenario_i_s,gesture_9,9,Rotate CW,353,374,22,1.1,20.0,405
subject_7,scenario_i_w,gesture_1,1,Swipe Left,27,45,19,0.95,20.0,405
subject_7,scenario_i_w,gesture_1,1,Swipe Left,94,117,24,1.2,20.0,405
subject_7,scenario_i_w,gesture_1,1,Swipe Left,162,190,29,1.45,20.0,405
subject_7,scenario_i_w,gesture_1,1,Swipe Left,242,259,18,0.9,20.0,405
subject_7,scenario_i_w,gesture_1,1,Swipe Left,305,322,18,0.9,20.0,405
subject_7,scenario_i_w,gesture_1,1,Swipe Left,374,386,13,0.65,20.0,405
subject_7,scenario_i_w,gesture_10,10,Rotate CCW,1,15,15,0.75,20.0,405
subject_7,scenario_i_w,gesture_10,10,Rotate CCW,73,99,27,1.35,20.0,405
subject_7,scenario_i_w,gesture_10,10,Rotate CCW,147,172,26,1.3,20.0,405
subject_7,scenario_i_w,gesture_10,10,Rotate CCW,231,264,34,1.7,20.0,405
subject_7,scenario_i_w,gesture_10,10,Rotate CCW,319,342,24,1.2,20.0,405
subject_7,scenario_i_w,gesture_11,11,Screenshot,76,106,31,1.55,20.0,405
subject_7,scenario_i_w,gesture_11,11,Screenshot,179,205,27,1.35,20.0,405
subject_7,scenario_i_w,gesture_11,11,Screenshot,289,310,22,1.1,20.0,405
subject_7,scenario_i_w,gesture_11,11,Screenshot,392,405,14,0.7,20.0,405
subject_7,scenario_i_w,gesture_12,12,Thumb Up,1,405,405,20.25,20.0,405
subject_7,scenario_i_w,gesture_13,13,Clap,1,405,405,20.25,20.0,405
subject_7,scenario_i_w,gesture_2,2,Swipe Right,31,52,22,1.1,20.0,405
subject_7,scenario_i_w,gesture_2,2,Swipe Right,105,122,18,0.9,20.0,405
subject_7,scenario_i_w,gesture_2,2,Swipe Right,183,204,22,1.1,20.0,405
subject_7,scenario_i_w,gesture_2,2,Swipe Right,259,273,15,0.75,20.0,405
subject_7,scenario_i_w,gesture_2,2,Swipe Right,331,349,19,0.95,20.0,405
subject_7,scenario_i_w,gesture_3,3,Swipe Up,31,54,24,1.2,20.0,398
subject_7,scenario_i_w,gesture_3,3,Swipe Up,112,135,24,1.2,20.0,398
subject_7,scenario_i_w,gesture_3,3,Swipe Up,192,209,18,0.9,20.0,398
subject_7,scenario_i_w,gesture_3,3,Swipe Up,272,288,17,0.85,20.0,398
subject_7,scenario_i_w,gesture_3,3,Swipe Up,355,372,18,0.9,20.0,398
subject_7,scenario_i_w,gesture_4,4,Swipe Down,76,109,34,1.7,20.0,405
subject_7,scenario_i_w,gesture_4,4,Swipe Down,175,212,38,1.9,20.0,405
subject_7,scenario_i_w,gesture_4,4,Swipe Down,282,315,34,1.7,20.0,405
subject_7,scenario_i_w,gesture_4,4,Swipe Down,379,402,24,1.2,20.0,405
subject_7,scenario_i_w,gesture_5,5,Zoom In,62,78,17,0.85,20.0,405
subject_7,scenario_i_w,gesture_5,5,Zoom In,131,155,25,1.25,20.0,405
subject_7,scenario_i_w,gesture_5,5,Zoom In,215,237,23,1.15,20.0,405
subject_7,scenario_i_w,gesture_5,5,Zoom In,288,310,23,1.15,20.0,405
subject_7,scenario_i_w,gesture_5,5,Zoom In,368,395,28,1.4,20.0,405
subject_7,scenario_i_w,gesture_6,6,Zoom Out,59,98,40,2.0,20.0,405
subject_7,scenario_i_w,gesture_6,6,Zoom Out,183,219,37,1.85,20.0,405
subject_7,scenario_i_w,gesture_6,6,Zoom Out,300,327,28,1.4,20.0,405
subject_7,scenario_i_w,gesture_7,7,Select,7,18,12,0.6,20.0,405
subject_7,scenario_i_w,gesture_7,7,Select,30,42,13,0.65,20.0,405
subject_7,scenario_i_w,gesture_7,7,Select,54,64,11,0.55,20.0,405
subject_7,scenario_i_w,gesture_7,7,Select,72,87,16,0.8,20.0,405
subject_7,scenario_i_w,gesture_7,7,Select,99,113,15,0.75,20.0,405
subject_7,scenario_i_w,gesture_7,7,Select,124,135,12,0.6,20.0,405
subject_7,scenario_i_w,gesture_7,7,Select,148,162,15,0.75,20.0,405
subject_7,scenario_i_w,gesture_7,7,Select,171,182,12,0.6,20.0,405
subject_7,scenario_i_w,gesture_7,7,Select,194,208,15,0.75,20.0,405
subject_7,scenario_i_w,gesture_7,7,Select,241,253,13,0.65,20.0,405
subject_7,scenario_i_w,gesture_7,7,Select,266,277,12,0.6,20.0,405
subject_7,scenario_i_w,gesture_7,7,Select,290,301,12,0.6,20.0,405
subject_7,scenario_i_w,gesture_7,7,Select,317,330,14,0.7,20.0,405
subject_7,scenario_i_w,gesture_7,7,Select,340,349,10,0.5,20.0,405
subject_7,scenario_i_w,gesture_7,7,Select,361,372,12,0.6,20.0,405
subject_7,scenario_i_w,gesture_7,7,Select,389,399,11,0.55,20.0,405
subject_7,scenario_i_w,gesture_8,8,Double Tap,28,48,21,1.05,20.0,405
subject_7,scenario_i_w,gesture_8,8,Double Tap,113,131,19,0.95,20.0,405
subject_7,scenario_i_w,gesture_8,8,Double Tap,201,240,40,2.0,20.0,405
subject_7,scenario_i_w,gesture_8,8,Double Tap,288,312,25,1.25,20.0,405
subject_7,scenario_i_w,gesture_8,8,Double Tap,354,374,21,1.05,20.0,405
subject_7,scenario_i_w,gesture_9,9,Rotate CW,1,22,22,1.1,20.0,405
subject_7,scenario_i_w,gesture_9,9,Rotate CW,24,46,23,1.15,20.0,405
subject_7,scenario_i_w,gesture_9,9,Rotate CW,48,81,34,1.7,20.0,405
subject_7,scenario_i_w,gesture_9,9,Rotate CW,133,153,21,1.05,20.0,405
subject_7,scenario_i_w,gesture_9,9,Rotate CW,200,224,25,1.25,20.0,405
subject_7,scenario_i_w,gesture_9,9,Rotate CW,277,296,20,1.0,20.0,405
subject_7,scenario_i_w,gesture_9,9,Rotate CW,350,378,29,1.45,20.0,405
subject_7,scenario_o_d,gesture_1,1,Swipe Left,17,26,10,0.5,20.0,405
subject_7,scenario_o_d,gesture_1,1,Swipe Left,90,103,14,0.7,20.0,405
subject_7,scenario_o_d,gesture_1,1,Swipe Left,168,176,9,0.45,20.0,405
subject_7,scenario_o_d,gesture_1,1,Swipe Left,236,246,11,0.55,20.0,405
subject_7,scenario_o_d,gesture_1,1,Swipe Left,313,323,11,0.55,20.0,405
subject_7,scenario_o_d,gesture_1,1,Swipe Left,389,401,13,0.65,20.0,405
subject_7,scenario_o_d,gesture_10,10,Rotate CCW,55,70,16,0.8,20.0,405
subject_7,scenario_o_d,gesture_10,10,Rotate CCW,150,166,17,0.85,20.0,405
subject_7,scenario_o_d,gesture_10,10,Rotate CCW,240,258,19,0.95,20.0,405
subject_7,scenario_o_d,gesture_10,10,Rotate CCW,268,272,5,0.25,20.0,405
subject_7,scenario_o_d,gesture_10,10,Rotate CCW,326,352,27,1.35,20.0,405
subject_7,scenario_o_d,gesture_11,11,Screenshot,68,101,34,1.7,20.0,405
subject_7,scenario_o_d,gesture_11,11,Screenshot,181,210,30,1.5,20.0,405
subject_7,scenario_o_d,gesture_11,11,Screenshot,281,330,50,2.5,20.0,405
subject_7,scenario_o_d,gesture_11,11,Screenshot,401,405,5,0.25,20.0,405
subject_7,scenario_o_d,gesture_12,12,Thumb Up,1,48,48,2.4,20.0,405
subject_7,scenario_o_d,gesture_12,12,Thumb Up,63,215,153,7.65,20.0,405
subject_7,scenario_o_d,gesture_12,12,Thumb Up,234,405,172,8.6,20.0,405
subject_7,scenario_o_d,gesture_13,13,Clap,1,31,31,1.55,20.0,405
subject_7,scenario_o_d,gesture_13,13,Clap,33,71,39,1.95,20.0,405
subject_7,scenario_o_d,gesture_13,13,Clap,75,405,331,16.55,20.0,405
subject_7,scenario_o_d,gesture_2,2,Swipe Right,39,49,11,0.55,20.0,405
subject_7,scenario_o_d,gesture_2,2,Swipe Right,113,134,22,1.1,20.0,405
subject_7,scenario_o_d,gesture_2,2,Swipe Right,198,208,11,0.55,20.0,405
subject_7,scenario_o_d,gesture_2,2,Swipe Right,274,294,21,1.05,20.0,405
subject_7,scenario_o_d,gesture_2,2,Swipe Right,366,390,25,1.25,20.0,405
subject_7,scenario_o_d,gesture_3,3,Swipe Up,46,55,10,0.5,20.0,405
subject_7,scenario_o_d,gesture_3,3,Swipe Up,113,142,30,1.5,20.0,405
subject_7,scenario_o_d,gesture_3,3,Swipe Up,216,237,22,1.1,20.0,405
subject_7,scenario_o_d,gesture_3,3,Swipe Up,330,353,24,1.2,20.0,405
subject_7,scenario_o_d,gesture_4,4,Swipe Down,30,54,25,1.25,20.0,405
subject_7,scenario_o_d,gesture_4,4,Swipe Down,143,171,29,1.45,20.0,405
subject_7,scenario_o_d,gesture_4,4,Swipe Down,263,290,28,1.4,20.0,405
subject_7,scenario_o_d,gesture_4,4,Swipe Down,387,405,19,0.95,20.0,405
subject_7,scenario_o_d,gesture_5,5,Zoom In,20,36,17,0.85,20.0,405
subject_7,scenario_o_d,gesture_5,5,Zoom In,87,104,18,0.9,20.0,405
subject_7,scenario_o_d,gesture_5,5,Zoom In,147,165,19,0.95,20.0,405
subject_7,scenario_o_d,gesture_5,5,Zoom In,223,240,18,0.9,20.0,405
subject_7,scenario_o_d,gesture_5,5,Zoom In,302,317,16,0.8,20.0,405
subject_7,scenario_o_d,gesture_5,5,Zoom In,389,405,17,0.85,20.0,405
subject_7,scenario_o_d,gesture_6,6,Zoom Out,1,18,18,0.9,20.0,405
subject_7,scenario_o_d,gesture_6,6,Zoom Out,81,110,30,1.5,20.0,405
subject_7,scenario_o_d,gesture_6,6,Zoom Out,197,229,33,1.65,20.0,405
subject_7,scenario_o_d,gesture_6,6,Zoom Out,310,343,34,1.7,20.0,405
subject_7,scenario_o_d,gesture_7,7,Select,52,63,12,0.6,20.0,405
subject_7,scenario_o_d,gesture_7,7,Select,112,125,14,0.7,20.0,405
subject_7,scenario_o_d,gesture_7,7,Select,178,191,14,0.7,20.0,405
subject_7,scenario_o_d,gesture_7,7,Select,237,251,15,0.75,20.0,405
subject_7,scenario_o_d,gesture_7,7,Select,308,318,11,0.55,20.0,405
subject_7,scenario_o_d,gesture_7,7,Select,377,389,13,0.65,20.0,405
subject_7,scenario_o_d,gesture_8,8,Double Tap,50,69,20,1.0,20.0,405
subject_7,scenario_o_d,gesture_8,8,Double Tap,151,175,25,1.25,20.0,405
subject_7,scenario_o_d,gesture_8,8,Double Tap,234,253,20,1.0,20.0,405
subject_7,scenario_o_d,gesture_8,8,Double Tap,317,342,26,1.3,20.0,405
subject_7,scenario_o_d,gesture_9,9,Rotate CW,18,41,24,1.2,20.0,405
subject_7,scenario_o_d,gesture_9,9,Rotate CW,108,134,27,1.35,20.0,405
subject_7,scenario_o_d,gesture_9,9,Rotate CW,194,211,18,0.9,20.0,405
subject_7,scenario_o_d,gesture_9,9,Rotate CW,277,297,21,1.05,20.0,405
subject_7,scenario_o_d,gesture_9,9,Rotate CW,364,388,25,1.25,20.0,405
subject_8,scenario_i_d,gesture_1,1,Swipe Left,10,25,16,0.8,20.0,405
subject_8,scenario_i_d,gesture_1,1,Swipe Left,40,52,13,0.65,20.0,405
subject_8,scenario_i_d,gesture_1,1,Swipe Left,69,78,10,0.5,20.0,405
subject_8,scenario_i_d,gesture_1,1,Swipe Left,98,107,10,0.5,20.0,405
subject_8,scenario_i_d,gesture_1,1,Swipe Left,125,133,9,0.45,20.0,405
subject_8,scenario_i_d,gesture_1,1,Swipe Left,152,161,10,0.5,20.0,405
subject_8,scenario_i_d,gesture_1,1,Swipe Left,179,191,13,0.65,20.0,405
subject_8,scenario_i_d,gesture_1,1,Swipe Left,212,222,11,0.55,20.0,405
subject_8,scenario_i_d,gesture_1,1,Swipe Left,250,262,13,0.65,20.0,405
subject_8,scenario_i_d,gesture_1,1,Swipe Left,284,292,9,0.45,20.0,405
subject_8,scenario_i_d,gesture_1,1,Swipe Left,317,328,12,0.6,20.0,405
subject_8,scenario_i_d,gesture_1,1,Swipe Left,354,362,9,0.45,20.0,405
subject_8,scenario_i_d,gesture_1,1,Swipe Left,388,397,10,0.5,20.0,405
subject_8,scenario_i_d,gesture_10,10,Rotate CCW,1,14,14,0.7,20.0,405
subject_8,scenario_i_d,gesture_10,10,Rotate CCW,25,56,32,1.6,20.0,405
subject_8,scenario_i_d,gesture_10,10,Rotate CCW,64,83,20,1.0,20.0,405
subject_8,scenario_i_d,gesture_10,10,Rotate CCW,96,116,21,1.05,20.0,405
subject_8,scenario_i_d,gesture_10,10,Rotate CCW,131,151,21,1.05,20.0,405
subject_8,scenario_i_d,gesture_10,10,Rotate CCW,164,177,14,0.7,20.0,405
subject_8,scenario_i_d,gesture_10,10,Rotate CCW,201,215,15,0.75,20.0,405
subject_8,scenario_i_d,gesture_10,10,Rotate CCW,236,248,13,0.65,20.0,405
subject_8,scenario_i_d,gesture_10,10,Rotate CCW,266,292,27,1.35,20.0,405
subject_8,scenario_i_d,gesture_10,10,Rotate CCW,312,330,19,0.95,20.0,405
subject_8,scenario_i_d,gesture_10,10,Rotate CCW,346,363,18,0.9,20.0,405
subject_8,scenario_i_d,gesture_10,10,Rotate CCW,390,405,16,0.8,20.0,405
subject_8,scenario_i_d,gesture_11,11,Screenshot,16,32,17,0.85,20.0,405
subject_8,scenario_i_d,gesture_11,11,Screenshot,52,65,14,0.7,20.0,405
subject_8,scenario_i_d,gesture_11,11,Screenshot,88,101,14,0.7,20.0,405
subject_8,scenario_i_d,gesture_11,11,Screenshot,126,137,12,0.6,20.0,405
subject_8,scenario_i_d,gesture_11,11,Screenshot,161,172,12,0.6,20.0,405
subject_8,scenario_i_d,gesture_11,11,Screenshot,194,209,16,0.8,20.0,405
subject_8,scenario_i_d,gesture_11,11,Screenshot,228,244,17,0.85,20.0,405
subject_8,scenario_i_d,gesture_11,11,Screenshot,270,282,13,0.65,20.0,405
subject_8,scenario_i_d,gesture_11,11,Screenshot,296,312,17,0.85,20.0,405
subject_8,scenario_i_d,gesture_11,11,Screenshot,331,343,13,0.65,20.0,405
subject_8,scenario_i_d,gesture_11,11,Screenshot,359,369,11,0.55,20.0,405
subject_8,scenario_i_d,gesture_11,11,Screenshot,389,402,14,0.7,20.0,405
subject_8,scenario_i_d,gesture_12,12,Thumb Up,1,405,405,20.25,20.0,405
subject_8,scenario_i_d,gesture_13,13,Clap,1,405,405,20.25,20.0,405
subject_8,scenario_i_d,gesture_2,2,Swipe Right,2,10,9,0.45,20.0,405
subject_8,scenario_i_d,gesture_2,2,Swipe Right,31,43,13,0.65,20.0,405
subject_8,scenario_i_d,gesture_2,2,Swipe Right,60,77,18,0.9,20.0,405
subject_8,scenario_i_d,gesture_2,2,Swipe Right,92,104,13,0.65,20.0,405
subject_8,scenario_i_d,gesture_2,2,Swipe Right,124,139,16,0.8,20.0,405
subject_8,scenario_i_d,gesture_2,2,Swipe Right,156,168,13,0.65,20.0,405
subject_8,scenario_i_d,gesture_2,2,Swipe Right,187,201,15,0.75,20.0,405
subject_8,scenario_i_d,gesture_2,2,Swipe Right,222,236,15,0.75,20.0,405
subject_8,scenario_i_d,gesture_2,2,Swipe Right,259,269,11,0.55,20.0,405
subject_8,scenario_i_d,gesture_2,2,Swipe Right,292,307,16,0.8,20.0,405
subject_8,scenario_i_d,gesture_2,2,Swipe Right,327,340,14,0.7,20.0,405
subject_8,scenario_i_d,gesture_2,2,Swipe Right,368,379,12,0.6,20.0,405
subject_8,scenario_i_d,gesture_2,2,Swipe Right,397,405,9,0.45,20.0,405
subject_8,scenario_i_d,gesture_3,3,Swipe Up,24,35,12,0.6,20.0,405
subject_8,scenario_i_d,gesture_3,3,Swipe Up,58,66,9,0.45,20.0,405
subject_8,scenario_i_d,gesture_3,3,Swipe Up,85,94,10,0.5,20.0,405
subject_8,scenario_i_d,gesture_3,3,Swipe Up,117,128,12,0.6,20.0,405
subject_8,scenario_i_d,gesture_3,3,Swipe Up,148,158,11,0.55,20.0,405
subject_8,scenario_i_d,gesture_3,3,Swipe Up,176,185,10,0.5,20.0,405
subject_8,scenario_i_d,gesture_3,3,Swipe Up,210,218,9,0.45,20.0,405
subject_8,scenario_i_d,gesture_3,3,Swipe Up,236,245,10,0.5,20.0,405
subject_8,scenario_i_d,gesture_3,3,Swipe Up,263,272,10,0.5,20.0,405
subject_8,scenario_i_d,gesture_3,3,Swipe Up,289,297,9,0.45,20.0,405
subject_8,scenario_i_d,gesture_3,3,Swipe Up,321,330,10,0.5,20.0,405
subject_8,scenario_i_d,gesture_3,3,Swipe Up,354,361,8,0.4,20.0,405
subject_8,scenario_i_d,gesture_3,3,Swipe Up,384,391,8,0.4,20.0,405
subject_8,scenario_i_d,gesture_4,4,Swipe Down,11,25,15,0.75,20.0,405
subject_8,scenario_i_d,gesture_4,4,Swipe Down,44,57,14,0.7,20.0,405
subject_8,scenario_i_d,gesture_4,4,Swipe Down,79,93,15,0.75,20.0,405
subject_8,scenario_i_d,gesture_4,4,Swipe Down,112,129,18,0.9,20.0,405
subject_8,scenario_i_d,gesture_4,4,Swipe Down,142,155,14,0.7,20.0,405
subject_8,scenario_i_d,gesture_4,4,Swipe Down,175,188,14,0.7,20.0,405
subject_8,scenario_i_d,gesture_4,4,Swipe Down,204,217,14,0.7,20.0,405
subject_8,scenario_i_d,gesture_4,4,Swipe Down,232,244,13,0.65,20.0,405
subject_8,scenario_i_d,gesture_4,4,Swipe Down,261,273,13,0.65,20.0,405
subject_8,scenario_i_d,gesture_4,4,Swipe Down,290,302,13,0.65,20.0,405
subject_8,scenario_i_d,gesture_4,4,Swipe Down,316,326,11,0.55,20.0,405
subject_8,scenario_i_d,gesture_4,4,Swipe Down,345,356,12,0.6,20.0,405
subject_8,scenario_i_d,gesture_4,4,Swipe Down,372,384,13,0.65,20.0,405
subject_8,scenario_i_d,gesture_5,5,Zoom In,8,16,9,0.45,20.0,405
subject_8,scenario_i_d,gesture_5,5,Zoom In,30,40,11,0.55,20.0,405
subject_8,scenario_i_d,gesture_5,5,Zoom In,53,61,9,0.45,20.0,405
subject_8,scenario_i_d,gesture_5,5,Zoom In,78,86,9,0.45,20.0,405
subject_8,scenario_i_d,gesture_5,5,Zoom In,103,111,9,0.45,20.0,405
subject_8,scenario_i_d,gesture_5,5,Zoom In,126,136,11,0.55,20.0,405
subject_8,scenario_i_d,gesture_5,5,Zoom In,147,157,11,0.55,20.0,405
subject_8,scenario_i_d,gesture_5,5,Zoom In,168,179,12,0.6,20.0,405
subject_8,scenario_i_d,gesture_5,5,Zoom In,216,226,11,0.55,20.0,405
subject_8,scenario_i_d,gesture_5,5,Zoom In,237,250,14,0.7,20.0,405
subject_8,scenario_i_d,gesture_5,5,Zoom In,263,271,9,0.45,20.0,405
subject_8,scenario_i_d,gesture_5,5,Zoom In,283,291,9,0.45,20.0,405
subject_8,scenario_i_d,gesture_5,5,Zoom In,304,312,9,0.45,20.0,405
subject_8,scenario_i_d,gesture_5,5,Zoom In,325,340,16,0.8,20.0,405
subject_8,scenario_i_d,gesture_5,5,Zoom In,352,360,9,0.45,20.0,405
subject_8,scenario_i_d,gesture_5,5,Zoom In,376,383,8,0.4,20.0,405
subject_8,scenario_i_d,gesture_6,6,Zoom Out,1,7,7,0.35,20.0,405
subject_8,scenario_i_d,gesture_6,6,Zoom Out,15,31,17,0.85,20.0,405
subject_8,scenario_i_d,gesture_6,6,Zoom Out,46,54,9,0.45,20.0,405
subject_8,scenario_i_d,gesture_6,6,Zoom Out,65,71,7,0.35,20.0,405
subject_8,scenario_i_d,gesture_6,6,Zoom Out,90,100,11,0.55,20.0,405
subject_8,scenario_i_d,gesture_6,6,Zoom Out,115,122,8,0.4,20.0,405
subject_8,scenario_i_d,gesture_6,6,Zoom Out,139,145,7,0.35,20.0,405
subject_8,scenario_i_d,gesture_6,6,Zoom Out,156,167,12,0.6,20.0,405
subject_8,scenario_i_d,gesture_6,6,Zoom Out,181,194,14,0.7,20.0,405
subject_8,scenario_i_d,gesture_6,6,Zoom Out,202,212,11,0.55,20.0,405
subject_8,scenario_i_d,gesture_6,6,Zoom Out,224,231,8,0.4,20.0,405
subject_8,scenario_i_d,gesture_6,6,Zoom Out,246,255,10,0.5,20.0,405
subject_8,scenario_i_d,gesture_6,6,Zoom Out,264,273,10,0.5,20.0,405
subject_8,scenario_i_d,gesture_6,6,Zoom Out,286,296,11,0.55,20.0,405
subject_8,scenario_i_d,gesture_6,6,Zoom Out,311,322,12,0.6,20.0,405
subject_8,scenario_i_d,gesture_6,6,Zoom Out,334,339,6,0.3,20.0,405
subject_8,scenario_i_d,gesture_6,6,Zoom Out,358,368,11,0.55,20.0,405
subject_8,scenario_i_d,gesture_6,6,Zoom Out,380,390,11,0.55,20.0,405
subject_8,scenario_i_d,gesture_6,6,Zoom Out,400,404,5,0.25,20.0,405
subject_8,scenario_i_d,gesture_7,7,Select,9,16,8,0.4,20.0,405
subject_8,scenario_i_d,gesture_7,7,Select,28,34,7,0.35,20.0,405
subject_8,scenario_i_d,gesture_7,7,Select,46,53,8,0.4,20.0,405
subject_8,scenario_i_d,gesture_7,7,Select,64,72,9,0.45,20.0,405
subject_8,scenario_i_d,gesture_7,7,Select,80,89,10,0.5,20.0,405
subject_8,scenario_i_d,gesture_7,7,Select,97,105,9,0.45,20.0,405
subject_8,scenario_i_d,gesture_7,7,Select,116,124,9,0.45,20.0,405
subject_8,scenario_i_d,gesture_7,7,Select,137,143,7,0.35,20.0,405
subject_8,scenario_i_d,gesture_7,7,Select,153,160,8,0.4,20.0,405
subject_8,scenario_i_d,gesture_7,7,Select,171,177,7,0.35,20.0,405
subject_8,scenario_i_d,gesture_7,7,Select,190,196,7,0.35,20.0,405
subject_8,scenario_i_d,gesture_7,7,Select,207,215,9,0.45,20.0,405
subject_8,scenario_i_d,gesture_7,7,Select,223,231,9,0.45,20.0,405
subject_8,scenario_i_d,gesture_7,7,Select,244,254,11,0.55,20.0,405
subject_8,scenario_i_d,gesture_7,7,Select,264,272,9,0.45,20.0,405
subject_8,scenario_i_d,gesture_7,7,Select,284,292,9,0.45,20.0,405
subject_8,scenario_i_d,gesture_7,7,Select,312,320,9,0.45,20.0,405
subject_8,scenario_i_d,gesture_7,7,Select,327,334,8,0.4,20.0,405
subject_8,scenario_i_d,gesture_7,7,Select,346,353,8,0.4,20.0,405
subject_8,scenario_i_d,gesture_7,7,Select,365,373,9,0.45,20.0,405
subject_8,scenario_i_d,gesture_7,7,Select,383,390,8,0.4,20.0,405
subject_8,scenario_i_d,gesture_8,8,Double Tap,1,14,14,0.7,20.0,405
subject_8,scenario_i_d,gesture_8,8,Double Tap,24,36,13,0.65,20.0,405
subject_8,scenario_i_d,gesture_8,8,Double Tap,54,65,12,0.6,20.0,405
subject_8,scenario_i_d,gesture_8,8,Double Tap,75,88,14,0.7,20.0,405
subject_8,scenario_i_d,gesture_8,8,Double Tap,96,109,14,0.7,20.0,405
subject_8,scenario_i_d,gesture_8,8,Double Tap,122,137,16,0.8,20.0,405
subject_8,scenario_i_d,gesture_8,8,Double Tap,152,162,11,0.55,20.0,405
subject_8,scenario_i_d,gesture_8,8,Double Tap,168,179,12,0.6,20.0,405
subject_8,scenario_i_d,gesture_8,8,Double Tap,192,204,13,0.65,20.0,405
subject_8,scenario_i_d,gesture_8,8,Double Tap,215,230,16,0.8,20.0,405
subject_8,scenario_i_d,gesture_8,8,Double Tap,241,254,14,0.7,20.0,405
subject_8,scenario_i_d,gesture_8,8,Double Tap,264,279,16,0.8,20.0,405
subject_8,scenario_i_d,gesture_8,8,Double Tap,283,296,14,0.7,20.0,405
subject_8,scenario_i_d,gesture_8,8,Double Tap,306,320,15,0.75,20.0,405
subject_8,scenario_i_d,gesture_8,8,Double Tap,333,339,7,0.35,20.0,405
subject_8,scenario_i_d,gesture_8,8,Double Tap,350,366,17,0.85,20.0,405
subject_8,scenario_i_d,gesture_8,8,Double Tap,374,381,8,0.4,20.0,405
subject_8,scenario_i_d,gesture_9,9,Rotate CW,1,20,20,1.0,20.0,396
subject_8,scenario_i_d,gesture_9,9,Rotate CW,30,43,14,0.7,20.0,396
subject_8,scenario_i_d,gesture_9,9,Rotate CW,59,75,17,0.85,20.0,396
